eem_id,document,cat_lev1,cat_lev2,eem_name
432,BEQ,Building Envelope,0,Install high-speed or automatic doors at high-traffic passages between conditioned and unconditioned spaces.
433,BEQ,Building Envelope,0,Use self-closing or revolving doors and vestibules where possible.
434,BEQ,Building Envelope,0,Install separate smaller people doors near areas of large vehicle door air leakage.
435,BEQ,Building Envelope,0,Seal top and bottom of building.
436,BEQ,Building Envelope,0,"Seal vertical shafts, stairways, outside walls, and openings."
437,BEQ,Building Envelope,0,"Seal or cap obsolete shafts, chimneys, and other air chases."
438,BEQ,Building Envelope,0,Compartmentalize garage doors and mechanical and vented internal and special-purpose rooms.
439,BEQ,Building Envelope,0,Seal all exterior joints in the building envelope.
440,BEQ,Building Envelope,0,Seal around all penetrations of the building envelope by utility services.
441,BEQ,Building Envelope,0,Reduce air leakage.
442,BEQ,Building Envelope,0,"Verify vapor barriers are installed in the proper position in walls, ceilings, and roofs"
443,BEQ,Building Envelope,0,"Install vapor barriers in walls, ceilings, and roofs."
444,BEQ,Building Envelope,0,"LEGACY: Use ""cool roof"" (high-reflectance roofing material) with reroofing projects."
445,BEQ,Lighting/Daylighting,0,Conduct a lighting audit to guide the lighting evaluation and retrofit process.
446,BEQ,Lighting/Daylighting,0,"Verify correct operation, programming, and placement of all lighting controls."
447,BEQ,Lighting/Daylighting,0,"Test function of dimmers, multi-scene controls, occupancy and vacancy sensors, time switches, photosensors."
448,BEQ,Lighting/Daylighting,0,"Install a skylight, tubular daylighting device, or sunlight delivery system."
449,BEQ,Lighting/Daylighting,0,Consider retrofitting with light shelves or window treatments to increase controlled floor plate penetration and access to daylight.
450,BEQ,Lighting/Daylighting,0,Align light levels to IES recommended values with new layouts and luminaires to maximize efficiency and reduce the total connected lighting load.
451,BEQ,Lighting/Daylighting,0,Upgrade incandescent lamps to LED.
452,BEQ,Lighting/Daylighting,0,Upgrade fluorescent luminaires to LED.
453,BEQ,Lighting/Daylighting,0,Replace mercury vapor or probe-start metal halide HID with LED.
454,BEQ,Lighting/Daylighting,0,Replace lamps with reduced wattage LED lamps.
455,BEQ,Lighting/Daylighting,0,Upgrade all exit signs to non-powered (such as luminescent) or LED.
456,BEQ,Lighting/Daylighting,0,Consider plug- and-play systems to provide flexibility as space use changes.
457,BEQ,Lighting/Daylighting,0,"Install shut-off controls, such as time switches."
458,BEQ,Lighting/Daylighting,0,Install high-performance electronic multi-level or continuously dimmable luminaires.
459,BEQ,Lighting/Daylighting,0,Add task lighting with vacancy sensing and consider lowering levels of general illumination.
460,BEQ,Lighting/Daylighting,0,Rezone lighting as necessary to add daylight-sensing controls for general illumination in rooms with windows or skylights.
461,BEQ,Lighting/Daylighting,0,Install controls to provide multiple light levels or dimming where appropriate.
462,BEQ,Lighting/Daylighting,0,Create zoned lighting to facilitate advanced controls schemes and avoid operating the entire lighting system at all times.
463,BEQ,Lighting/Daylighting,0,Install personal lighting controls with vacancy sensing so individual occupants can vary the light levels within their spaces.
464,BEQ,Lighting/Daylighting,0,Reduce (or turn off) lighting levels in unoccupied spaces and during nighttime hours.
465,BEQ,Lighting/Daylighting,0,"Install occupancy, vacancy, or motion sensors with either manual-on or auto-on to maximum 50% of lighting power."
466,BEQ,Lighting/Daylighting,0,"Install vacancy sensors in garages, laundry rooms, closets, and utility rooms."
467,BEQ,Lighting/Daylighting,0,Evaluate turning night lighting off or to a lower level when building is completely unoccupied.
468,BEQ,Lighting/Daylighting,0,Whenever possible move restocking and cleaning operations to normal operating hours.
469,BEQ,Lighting/Daylighting,0,Upgrade task and display lighting (including lighting in refrigeration and freezer cases) to LED.
470,BEQ,Lighting/Daylighting,0,Upgrade fluorescent or neon signage to LED.
471,BEQ,Lighting/Daylighting,0,Automate the turn off all exterior lighting during daylight hours.
472,BEQ,Lighting/Daylighting,0,Automatically dimming or turning off of exterior sign lighting during daylight hours.
473,BEQ,Lighting/Daylighting,0,Dim exterior sign lighting from an hour after closing until an hour before opening.
474,BEQ,Lighting/Daylighting,0,Install time switches and/or motion sensors to control outdoor lighting
475,BEQ,Lighting/Daylighting,0,Turn off facade/landscape lighting from an hour after closing until an hour before opening
476,BEQ,Lighting/Daylighting,0,"Implement a plan to recycle lamps, ballasts, and luminaires removed from the building."
477,BEQ,Lighting/Daylighting,0,Consider updating lighting systems to provide demand response capability to reduce loads during peak demand.
478,BEQ,Lighting/Daylighting,0,Consider installation of lighting systems that facilitate load shed requests from the utility or energy aggregator.
479,BEQ,Lighting/Daylighting,0,"LEGACY: Replace failed lamps, ballasts, and luminaires."
480,BEQ,Lighting/Daylighting,0,LEGACY: Turn off all exterior lighting during daylight hours.
481,BEQ,Lighting/Daylighting,0,"LEGACY: Upgrade incandescent lamps to halogen, compact fluorescent, solid state (LED), or metal halide."
482,BEQ,Lighting/Daylighting,0,LEGACY: Upgrade T12 fluorescent luminaires to high-performance T8 or T5 systems.
483,BEQ,Lighting/Daylighting,0,LEGACY: Consider replacing the lamps with reduced wattage lamps.
484,BEQ,Lighting/Daylighting,0,LEGACY: Replace mercury vapor or probe-start metal halide HID with pulse-start metal halide or T8 or T5 fluorescents.
485,BEQ,Lighting/Daylighting,0,LEGACY: Add task lighting and consider lowering levels of general illumination.
486,BEQ,Lighting/Daylighting,0,LEGACY: Upgrade task and display lighting (including lighting in refrigeration and freezer cases) to solid state (LED) sources.
487,BEQ,Lighting/Daylighting,0,LEGACY: Install controls to provide multiple light levels or dimming where appropriate.
488,BEQ,Lighting/Daylighting,0,LEGACY: Install personal lighting controls so individual occupants can vary the light levels within their spaces.
489,BEQ,Lighting/Daylighting,0,LEGACY: Evaluate turning emergency lighting off or to a lower level when building is completely unoccupied.
490,BEQ,Lighting/Daylighting,0,LEGACY: Upgrade fluorescent or neon signage to high-performance T8 or T5 fluorescent systems or solid-state (LED) systems.
491,BEQ,Lighting/Daylighting,0,LEGACY: Reduce exterior sign lighting by 30% from an hour after closing until an hour before opening.
492,BEQ,Lighting/Daylighting,0,LEGACY: Consider plug- and-play systems to provide flexibility as space use changes.
493,BEQ,HVAC System,0,Maintain and ensure piping distribution systems are free of entrained air
494,BEQ,HVAC System,0,Clean and maintain HVAC heat exchange surfaces for effective heat transfer.
495,BEQ,HVAC System,0,Replace or clean filters in accordance with the manufacturer's recommended schedule or design pressure drop.
496,BEQ,HVAC System,0,Test HVAC system piping and duct systems for leakage. Repair as required.
497,BEQ,HVAC System,0,Maintain insulation on HVAC system piping and duct systems.
498,BEQ,HVAC System,0,"Maintain the steam water heating, hot-water heating, and chilled-water cooling control valves against leakage."
499,BEQ,HVAC System,0,Conduct a combustion analysis of fossil fired heating and/or cooling equipment and make necessary corrections.
500,BEQ,HVAC System,0,Observe heating operations for short or rapid cycling of the burners. Address with boiler manufacturer if rapid cycling is observed.
501,BEQ,HVAC System,0,"Where cooling is provided by multiple units, maintain proper sequencing to achieve maximum efficiency while meeting required load."
502,BEQ,HVAC System,0,"Check that dampers move freely through their entire operating range. Clean, lubricate, adjust, and repair as necessary."
503,BEQ,HVAC System,0,Dynamically reduce HVAC systems outdoor airflow rates when possible. Minimum OA rates should comply with code requirements.
504,BEQ,HVAC System,0,Reduce minimum flow settings in single-duct and dual-duct VAV terminals as low as is practical to meet load and/or minimum ventilation requirements.
505,BEQ,HVAC System,0,Minimize exhaust and makeup (ventilation) rates when possible.
506,BEQ,HVAC System,0,Use operable windows for ventilation during mild weather (natural ventilation) when outdoor conditions are optimal.
507,BEQ,HVAC System,0,Confirm that control strategies are available to operate facility in the natural ventilation mode including shutdown of dedicated ventilation systems and/or closing of O.A. dampers on air handling equipment
508,BEQ,HVAC System,0,Eliminate outside air ventilation during unoccupied building morning warm up and cool down.
509,BEQ,HVAC System,0,Place return air grilles strategically to create temperature stratification in spaces with high ceilings and predominant cooling needs.
510,BEQ,HVAC System,0,Convert constant-volume central exhaust systems into demand-based controlled central exhaust systems when possible.
511,BEQ,HVAC System,0,Convert HVAC systems to provide ventilation in accordance with ANSI/ASHRAE Standard 62.1 providing adequate coil capacity is available.
512,BEQ,HVAC System,0,Convert CAV system into VAV system with variable speed drives (VFDs) on fan motors.
513,BEQ,HVAC System,0,Control VAV system VFD speed based on the static pressure needs in the system.
514,BEQ,HVAC System,0,"Reset the static pressure set point dynamically, as low as is practical to meet the zone set- points."
515,BEQ,HVAC System,0,Reset VAV system supply air temperature setpoint when system is at minimum airflow. This is known as a 'trim and respond' strategy.
516,BEQ,HVAC System,0,Reset supply air temperatures in response to load. Check maximum reset temperature for ability to produce latent cooling duty.
517,BEQ,HVAC System,0,Use high-efficiency fans and pumps;
518,BEQ,HVAC System,0,"Replace or trim impellers of existing pumps that have excessive capacity relative to peak demand. If practical, the better solution is a variable speed drive if the motor is compatible with that technology."
519,BEQ,HVAC System,0,Install higher efficiency air filters/cleaners in HVAC system if the fan and motor have adequate capacity to support the high efficiency filters/cleaners.
520,BEQ,HVAC System,0,Size ducts and select filter sizes for low face velocity to reduce pressure drop where available space permits.
521,BEQ,HVAC System,0,"Insulate HVAC ducts and pipes, particularly where they are outside the conditioned space."
522,BEQ,HVAC System,0,Maintain duct insulation and vapor barrier to ensure thermal performance and avoid water vapor intrusion.
523,BEQ,HVAC System,0,Rebalance ducting and piping systems systems to original design quantities or revised quantities.
524,BEQ,HVAC System,0,Provide cooling effect by creating air movement with fans.
525,BEQ,HVAC System,0,Select chilled water cooling coils with a face velocity range of 300 to 350 fpm (1.5 to 1.75 m/s) to reduce the air pressure drop across the cooling coil and increase the chilled-water system temperature differential across the system.
526,BEQ,HVAC System,0,"Replace standard fan belts with fan belts designed for minimum energy losses, such as cog belts."
527,BEQ,HVAC System,0,Adjust HVAC equipment when other building or system improvements have been implemented.
528,BEQ,HVAC System,0,Eliminate HVAC usage in vestibules and unoccupied spaces.
529,BEQ,HVAC System,0,Install occupancy sensors to minimize direct cooling/heating of unoccupied areas
530,BEQ,HVAC System,0,"Replace forced-air heaters with low- or medium- temperature radiant heaters, where appropriate."
531,BEQ,HVAC System,0,"Replace inefficient window A/C units with high-efficiency (i.e., high SEER rating) modular units or central systems."
532,BEQ,HVAC System,0,Employ heat recovery from exhaust air and processes for preheating or precooling incoming outdoor air or supply air.
533,BEQ,HVAC System,0,Install transpired air heating collector (solar wall) for ventilation air preheating.
534,BEQ,HVAC System,0,Modify controls and/or systems to implement night precooling to reduce cooling energy consumption the next day.
535,BEQ,HVAC System,0,"Use waste heat (e.g., hot gas, return air heat, return hot water) as an energy source for reheating for humidity control."
536,BEQ,HVAC System,0,"Avoid temperature stratification with heating/cooling, by using temperature destratifiers/ceiling fans."
537,BEQ,HVAC System,0,"In humid climates, supply air with a temperature above the dew point to prevent condensation on cold surfaces."
538,BEQ,HVAC System,0,Insulate fan-coil units and avoid their installation in unconditioned spaces.
539,BEQ,HVAC System,0,Use high-efficiency dehumidification systems based on either DOAS or VAV systems.
540,BEQ,HVAC System,0,Identify and correct control for rogue zones (dictate cooling or heating demand on entire system) in multi-zone systems
541,BEQ,HVAC System,0,Modify supply duct systems to eliminate duct configurations that impose high friction losses on the system.
542,BEQ,HVAC System,0,Convert three pipe heating/cooling distribution systems to four-pipe systems.
543,BEQ,HVAC System,0,Eliminate simultaneous heating and cooling.
544,BEQ,HVAC System,0,"Where applicable, consider replacement of mechanical dehumidification with desiccant systems using heat-recovery regeneration."
545,BEQ,HVAC System,0,Consider small unitary systems for small zones.
546,BEQ,HVAC System,0,"Avoid running large distribution systems to meet needs of small, continuously occupied spaces."
547,BEQ,HVAC System,0,Install thermostatic control valves on uncontrolled or manually controlled radiators.
548,BEQ,HVAC System,0,Replace unitary systems with units with high SEER ratings.
549,BEQ,HVAC System,0,Install evaporative precooling for direct-expansion (DX) systems.
550,BEQ,HVAC System,0,"Install airside heat recovery for systems using makeup air (e.g., run-around piping or energy exchange wheels). Comply with 90.1 requirement."
551,BEQ,HVAC System,0,"In reheat systems, make adjustments to minimize reheat energy consumption while maintaining IEQ."
